verse_id,language,audio_file_path,raw_text,normalized_text
MRK_11_30,en,audio_dataset/en/MRK_11.mp3,Was the baptism of John from heaven or from man? Answer me.”,was the baptism of john from heaven or from man answer me
MRK_11_31,en,audio_dataset/en/MRK_11.mp3,"And they discussed it with one another, saying, “If we say, ‘From heaven,’he will say, ‘Why then did you not believe him?’",and they discussed it with one another saying if we say from heavenhe will say why then did you not believe him
MRK_11_32,en,audio_dataset/en/MRK_11.mp3,"But shall we say, ‘From man’?”—they were afraid of the people, for they all held that John really was a prophet.",but shall we say from man they were afraid of the people for they all held that john really was a prophet
MRK_11_33,en,audio_dataset/en/MRK_11.mp3,"So they answered Jesus, “We do not know.” And Jesus said to them, “Neither will I tell you by what authority I do these things.”",so they answered jesus we do not know and jesus said to them neither will i tell you by what authority i do these things
MRK_12_01,en,audio_dataset/en/MRK_12.mp3,"And he began to speak to them in parables. “A man planted a vineyard and put a fence around it and dug a pit for the winepress and built a tower, and leased it to tenants and went into another country.",and he began to speak to them in parables a man planted a vineyard and put a fence around it and dug a pit for the winepress and built a tower and leased it to tenants and went into another country
MRK_12_02,en,audio_dataset/en/MRK_12.mp3,"When the season came, he sent a servant to the tenants to get from them some of the fruit of the vineyard.",when the season came he sent a servant to the tenants to get from them some of the fruit of the vineyard
MRK_12_03,en,audio_dataset/en/MRK_12.mp3,And they took him and beat him and sent him away empty-handed.,and they took him and beat him and sent him away emptyhanded
MRK_12_04,en,audio_dataset/en/MRK_12.mp3,"Again he sent to them another servant, and they struck him on the head and treated him shamefully.",again he sent to them another servant and they struck him on the head and treated him shamefully
MRK_12_05,en,audio_dataset/en/MRK_12.mp3,"And he sent another, and him they killed. And so with many others: some they beat, and some they killed.",and he sent another and him they killed and so with many others some they beat and some they killed
MRK_12_06,en,audio_dataset/en/MRK_12.mp3,"He had still one other, a beloved son. Finally he sent him to them, saying, ‘They will respect my son.’",he had still one other a beloved son finally he sent him to them saying they will respect my son
MRK_12_07,en,audio_dataset/en/MRK_12.mp3,"But those tenants said to one another, ‘This is the heir. Come, let us kill him, and the inheritance will be ours.’",but those tenants said to one another this is the heir come let us kill him and the inheritance will be ours
MRK_12_08,en,audio_dataset/en/MRK_12.mp3,And they took him and killed him and threw him out of the vineyard.,and they took him and killed him and threw him out of the vineyard
MRK_12_09,en,audio_dataset/en/MRK_12.mp3,What will the owner of the vineyard do? He will come and destroy the tenants and give the vineyard to others.,what will the owner of the vineyard do he will come and destroy the tenants and give the vineyard to others
MRK_12_10,en,audio_dataset/en/MRK_12.mp3,Have you not read this Scripture:,have you not read this scripture
MRK_12_11,en,audio_dataset/en/MRK_12.mp3,"this was the Lord’s doing,",this was the lords doing
MRK_12_12,en,audio_dataset/en/MRK_12.mp3,"And they were seeking to arrest him but feared the people, for they perceived that he had told the parable against them. So they left him and went away.",and they were seeking to arrest him but feared the people for they perceived that he had told the parable against them so they left him and went away
MRK_12_13,en,audio_dataset/en/MRK_12.mp3,"And they sent to him some of the Pharisees and some of the Herodians, to trap him in his talk.",and they sent to him some of the pharisees and some of the herodians to trap him in his talk
MRK_12_14,en,audio_dataset/en/MRK_12.mp3,"And they came and said to him, “Teacher, we know that you are true and do not care about anyone’s opinion. For you are not swayed by appearances, but truly teach the way of God. Is it lawful to pay taxes to Caesar, or not? Should we pay them, or should we not?”",and they came and said to him teacher we know that you are true and do not care about anyones opinion for you are not swayed by appearances but truly teach the way of god is it lawful to pay taxes to caesar or not should we pay them or should we not
MRK_12_15,en,audio_dataset/en/MRK_12.mp3,"But, knowing their hypocrisy, he said to them, “Why put me to the test? Bring me a denarius and let me look at it.”",but knowing their hypocrisy he said to them why put me to the test bring me a denarius and let me look at it
MRK_12_16,en,audio_dataset/en/MRK_12.mp3,"And they brought one. And he said to them, “Whose likeness and inscription is this?” They said to him, “Caesar’s.”",and they brought one and he said to them whose likeness and inscription is this they said to him caesars
MRK_12_17,en,audio_dataset/en/MRK_12.mp3,"Jesus said to them, “Render to Caesar the things that are Caesar’s, and to God the things that are God’s.” And they marveled at him.",jesus said to them render to caesar the things that are caesars and to god the things that are gods and they marveled at him
MRK_12_18,en,audio_dataset/en/MRK_12.mp3,"And Sadducees came to him, who say that there is no resurrection. And they asked him a question, saying,",and sadducees came to him who say that there is no resurrection and they asked him a question saying
MRK_12_19,en,audio_dataset/en/MRK_12.mp3,"“Teacher, Moses wrote for us that if a man’s brother dies and leaves a wife, but leaves no child, the man must take the widow and raise up offspring for his brother.",teacher moses wrote for us that if a mans brother dies and leaves a wife but leaves no child the man must take the widow and raise up offspring for his brother
MRK_12_20,en,audio_dataset/en/MRK_12.mp3,"There were seven brothers; the first took a wife, and when he died left no offspring.",there were seven brothers the first took a wife and when he died left no offspring
MRK_12_21,en,audio_dataset/en/MRK_12.mp3,"And the second took her, and died, leaving no offspring. And the third likewise.",and the second took her and died leaving no offspring and the third likewise
MRK_12_22,en,audio_dataset/en/MRK_12.mp3,And the seven left no offspring. Last of all the woman also died.,and the seven left no offspring last of all the woman also died
MRK_12_23,en,audio_dataset/en/MRK_12.mp3,"In the resurrection, when they rise again, whose wife will she be? For the seven had her as wife.”",in the resurrection when they rise again whose wife will she be for the seven had her as wife
MRK_12_24,en,audio_dataset/en/MRK_12.mp3,"Jesus said to them, “Is this not the reason you are wrong, because you know neither the Scriptures nor the power of God?",jesus said to them is this not the reason you are wrong because you know neither the scriptures nor the power of god
MRK_12_25,en,audio_dataset/en/MRK_12.mp3,"For when they rise from the dead, they neither marry nor are given in marriage, but are like angels in heaven.",for when they rise from the dead they neither marry nor are given in marriage but are like angels in heaven
MRK_12_26,en,audio_dataset/en/MRK_12.mp3,"And as for the dead being raised, have you not read in the book of Moses, in the passage about the bush, how God spoke to him, saying, ‘I am the God of Abraham, and the God of Isaac, and the God of Jacob’?",and as for the dead being raised have you not read in the book of moses in the passage about the bush how god spoke to him saying i am the god of abraham and the god of isaac and the god of jacob
MRK_12_27,en,audio_dataset/en/MRK_12.mp3,"He is not God of the dead, but of the living. You are quite wrong.”",he is not god of the dead but of the living you are quite wrong
MRK_12_28,en,audio_dataset/en/MRK_12.mp3,"And one of the scribes came up and heard them disputing with one another, and seeing that he answered them well, asked him, “Which commandment is the most important of all?”",and one of the scribes came up and heard them disputing with one another and seeing that he answered them well asked him which commandment is the most important of all
MRK_12_29,en,audio_dataset/en/MRK_12.mp3,"Jesus answered, “The most important is, ‘Hear, O Israel: The Lord our God, the Lord is one.",jesus answered the most important is hear o israel the lord our god the lord is one
MRK_12_30,en,audio_dataset/en/MRK_12.mp3,And you shall love the Lord your God with all your heart and with all your soul and with all your mind and with all your strength.’,and you shall love the lord your god with all your heart and with all your soul and with all your mind and with all your strength
MRK_12_31,en,audio_dataset/en/MRK_12.mp3,The second is this: ‘You shall love your neighbor as yourself.’There is no other commandment greater than these.”,the second is this you shall love your neighbor as yourselfthere is no other commandment greater than these
MRK_12_32,en,audio_dataset/en/MRK_12.mp3,"And the scribe said to him, “You are right, Teacher. You have truly said that he is one, and there is no other besides him.",and the scribe said to him you are right teacher you have truly said that he is one and there is no other besides him
MRK_12_33,en,audio_dataset/en/MRK_12.mp3,"And to love him with all the heart and with all the understanding and with all the strength, and to love one’s neighbor as oneself, is much more than all whole burnt offerings and sacrifices.”",and to love him with all the heart and with all the understanding and with all the strength and to love ones neighbor as oneself is much more than all whole burnt offerings and sacrifices
MRK_12_34,en,audio_dataset/en/MRK_12.mp3,"And when Jesus saw that he answered wisely, he said to him, “You are not far from the kingdom of God.” And after that no one dared to ask him any more questions.",and when jesus saw that he answered wisely he said to him you are not far from the kingdom of god and after that no one dared to ask him any more questions
MRK_12_35,en,audio_dataset/en/MRK_12.mp3,"And as Jesus taught in the temple, he said, “How can the scribes say that the Christ is the son of David?",and as jesus taught in the temple he said how can the scribes say that the christ is the son of david
MRK_12_36,en,audio_dataset/en/MRK_12.mp3,"David himself, in the Holy Spirit, declared,",david himself in the holy spirit declared
MRK_12_37,en,audio_dataset/en/MRK_12.mp3,David himself calls him Lord. So how is he his son?” And the great throng heard him gladly.,david himself calls him lord so how is he his son and the great throng heard him gladly
MRK_12_38,en,audio_dataset/en/MRK_12.mp3,"And in his teaching he said, “Beware of the scribes, who like to walk around in long robes and like greetings in the marketplaces",and in his teaching he said beware of the scribes who like to walk around in long robes and like greetings in the marketplaces
MRK_12_39,en,audio_dataset/en/MRK_12.mp3,"and have the best seats in the synagogues and the places of honor at feasts,",and have the best seats in the synagogues and the places of honor at feasts
MRK_12_40,en,audio_dataset/en/MRK_12.mp3,who devour widows’ houses and for a pretense make long prayers. They will receive the greater condemnation.”,who devour widows houses and for a pretense make long prayers they will receive the greater condemnation
MRK_12_41,en,audio_dataset/en/MRK_12.mp3,And he sat down opposite the treasury and watched the people putting money into the offering box. Many rich people put in large sums.,and he sat down opposite the treasury and watched the people putting money into the offering box many rich people put in large sums
MRK_12_42,en,audio_dataset/en/MRK_12.mp3,"And a poor widow came and put in two small copper coins, which make a penny.",and a poor widow came and put in two small copper coins which make a penny
MRK_12_43,en,audio_dataset/en/MRK_12.mp3,"And he called his disciples to him and said to them, “Truly, I say to you, this poor widow has put in more than all those who are contributing to the offering box.",and he called his disciples to him and said to them truly i say to you this poor widow has put in more than all those who are contributing to the offering box
MRK_12_44,en,audio_dataset/en/MRK_12.mp3,"For they all contributed out of their abundance, but she out of her poverty has put in everything she had, all she had to live on.”",for they all contributed out of their abundance but she out of her poverty has put in everything she had all she had to live on
MRK_13_01,en,audio_dataset/en/MRK_13.mp3,"And as he came out of the temple, one of his disciples said to him, “Look, Teacher, what wonderful stones and what wonderful buildings!”",and as he came out of the temple one of his disciples said to him look teacher what wonderful stones and what wonderful buildings
MRK_13_02,en,audio_dataset/en/MRK_13.mp3,"And Jesus said to him, “Do you see these great buildings? There will not be left here one stone upon another that will not be thrown down.”",and jesus said to him do you see these great buildings there will not be left here one stone upon another that will not be thrown down
MRK_13_03,en,audio_dataset/en/MRK_13.mp3,"And as he sat on the Mount of Olives opposite the temple, Peter and James and John and Andrew asked him privately,",and as he sat on the mount of olives opposite the temple peter and james and john and andrew asked him privately
MRK_13_04,en,audio_dataset/en/MRK_13.mp3,"“Tell us, when will these things be, and what will be the sign when all these things are about to be accomplished?”",tell us when will these things be and what will be the sign when all these things are about to be accomplished
MRK_13_05,en,audio_dataset/en/MRK_13.mp3,"And Jesus began to say to them, “See that no one leads you astray.",and jesus began to say to them see that no one leads you astray
MRK_13_06,en,audio_dataset/en/MRK_13.mp3,"Many will come in my name, saying, ‘I am he!’and they will lead many astray.",many will come in my name saying i am heand they will lead many astray
MRK_13_07,en,audio_dataset/en/MRK_13.mp3,"And when you hear of wars and rumors of wars, do not be alarmed. This must take place, but the end is not yet.",and when you hear of wars and rumors of wars do not be alarmed this must take place but the end is not yet
MRK_13_08,en,audio_dataset/en/MRK_13.mp3,"For nation will rise against nation, and kingdom against kingdom. There will be earthquakes in various places; there will be famines. These are but the beginning of the birth pains.",for nation will rise against nation and kingdom against kingdom there will be earthquakes in various places there will be famines these are but the beginning of the birth pains
MRK_13_09,en,audio_dataset/en/MRK_13.mp3,"“But be on your guard. For they will deliver you over to councils, and you will be beaten in synagogues, and you will stand before governors and kings for my sake, to bear witness before them.",but be on your guard for they will deliver you over to councils and you will be beaten in synagogues and you will stand before governors and kings for my sake to bear witness before them
MRK_13_10,en,audio_dataset/en/MRK_13.mp3,And the gospel must first be proclaimed to all nations.,and the gospel must first be proclaimed to all nations
MRK_13_11,en,audio_dataset/en/MRK_13.mp3,"And when they bring you to trial and deliver you over, do not be anxious beforehand what you are to say, but say whatever is given you in that hour, for it is not you who speak, but the Holy Spirit.",and when they bring you to trial and deliver you over do not be anxious beforehand what you are to say but say whatever is given you in that hour for it is not you who speak but the holy spirit
MRK_13_12,en,audio_dataset/en/MRK_13.mp3,"And brother will deliver brother over to death, and the father his child, and children will rise against parents and have them put to death.",and brother will deliver brother over to death and the father his child and children will rise against parents and have them put to death
MRK_13_13,en,audio_dataset/en/MRK_13.mp3,And you will be hated by all for my name’s sake. But the one who endures to the end will be saved.,and you will be hated by all for my names sake but the one who endures to the end will be saved
MRK_13_14,en,audio_dataset/en/MRK_13.mp3,"“But when you see the abomination of desolation standing where he ought not to be (let the reader understand), then let those who are in Judea flee to the mountains.",but when you see the abomination of desolation standing where he ought not to be let the reader understand then let those who are in judea flee to the mountains
MRK_13_15,en,audio_dataset/en/MRK_13.mp3,"Let the one who is on the housetop not go down, nor enter his house, to take anything out,",let the one who is on the housetop not go down nor enter his house to take anything out
MRK_13_16,en,audio_dataset/en/MRK_13.mp3,and let the one who is in the field not turn back to take his cloak.,and let the one who is in the field not turn back to take his cloak
MRK_13_17,en,audio_dataset/en/MRK_13.mp3,And alas for women who are pregnant and for those who are nursing infants in those days!,and alas for women who are pregnant and for those who are nursing infants in those days
MRK_13_18,en,audio_dataset/en/MRK_13.mp3,Pray that it may not happen in winter.,pray that it may not happen in winter
MRK_13_19,en,audio_dataset/en/MRK_13.mp3,"For in those days there will be such tribulation as has not been from the beginning of the creation that God created until now, and never will be.",for in those days there will be such tribulation as has not been from the beginning of the creation that god created until now and never will be
MRK_13_20,en,audio_dataset/en/MRK_13.mp3,"And if the Lord had not cut short the days, no human being would be saved. But for the sake of the elect, whom he chose, he shortened the days.",and if the lord had not cut short the days no human being would be saved but for the sake of the elect whom he chose he shortened the days
MRK_13_21,en,audio_dataset/en/MRK_13.mp3,"And then if anyone says to you, ‘Look, here is the Christ!’or ‘Look, there he is!’do not believe it.",and then if anyone says to you look here is the christor look there he isdo not believe it
MRK_13_22,en,audio_dataset/en/MRK_13.mp3,"For false christs and false prophets will arise and perform signs and wonders, to lead astray, if possible, the elect.",for false christs and false prophets will arise and perform signs and wonders to lead astray if possible the elect
MRK_13_23,en,audio_dataset/en/MRK_13.mp3,But be on guard; I have told you all things beforehand.,but be on guard i have told you all things beforehand
MRK_13_24,en,audio_dataset/en/MRK_13.mp3,"“But in those days, after that tribulation, the sun will be darkened, and the moon will not give its light,",but in those days after that tribulation the sun will be darkened and the moon will not give its light
MRK_13_25,en,audio_dataset/en/MRK_13.mp3,"and the stars will be falling from heaven, and the powers in the heavens will be shaken.",and the stars will be falling from heaven and the powers in the heavens will be shaken
MRK_13_26,en,audio_dataset/en/MRK_13.mp3,And then they will see the Son of Man coming in clouds with great power and glory.,and then they will see the son of man coming in clouds with great power and glory
MRK_13_27,en,audio_dataset/en/MRK_13.mp3,"And then he will send out the angels and gather his elect from the four winds, from the ends of the earth to the ends of heaven.",and then he will send out the angels and gather his elect from the four winds from the ends of the earth to the ends of heaven
MRK_13_28,en,audio_dataset/en/MRK_13.mp3,"“From the fig tree learn its lesson: as soon as its branch becomes tender and puts out its leaves, you know that summer is near.",from the fig tree learn its lesson as soon as its branch becomes tender and puts out its leaves you know that summer is near
MRK_13_29,en,audio_dataset/en/MRK_13.mp3,"So also, when you see these things taking place, you know that he is near, at the very gates.",so also when you see these things taking place you know that he is near at the very gates
MRK_13_30,en,audio_dataset/en/MRK_13.mp3,"Truly, I say to you, this generation will not pass away until all these things take place.",truly i say to you this generation will not pass away until all these things take place
MRK_13_31,en,audio_dataset/en/MRK_13.mp3,"Heaven and earth will pass away, but my words will not pass away.",heaven and earth will pass away but my words will not pass away
MRK_13_32,en,audio_dataset/en/MRK_13.mp3,"“But concerning that day or that hour, no one knows, not even the angels in heaven, nor the Son, but only the Father.",but concerning that day or that hour no one knows not even the angels in heaven nor the son but only the father
MRK_13_33,en,audio_dataset/en/MRK_13.mp3,"Be on guard, keep awake. For you do not know when the time will come.",be on guard keep awake for you do not know when the time will come
MRK_13_34,en,audio_dataset/en/MRK_13.mp3,"It is like a man going on a journey, when he leaves home and puts his servants in charge, each with his work, and commands the doorkeeper to stay awake.",it is like a man going on a journey when he leaves home and puts his servants in charge each with his work and commands the doorkeeper to stay awake
MRK_13_35,en,audio_dataset/en/MRK_13.mp3,"Therefore stay awake—for you do not know when the master of the house will come, in the evening, or at midnight, or when the rooster crows, or in the morning—",therefore stay awake for you do not know when the master of the house will come in the evening or at midnight or when the rooster crows or in the morning
MRK_13_36,en,audio_dataset/en/MRK_13.mp3,lest he come suddenly and find you asleep.,lest he come suddenly and find you asleep
MRK_13_37,en,audio_dataset/en/MRK_13.mp3,And what I say to you I say to all: Stay awake.”,and what i say to you i say to all stay awake
MRK_14_01,en,audio_dataset/en/MRK_14.mp3,"It was now two days before the Passover and the Feast of Unleavened Bread. And the chief priests and the scribes were seeking how to arrest him by stealth and kill him,",it was now two days before the passover and the feast of unleavened bread and the chief priests and the scribes were seeking how to arrest him by stealth and kill him
MRK_14_02,en,audio_dataset/en/MRK_14.mp3,"for they said, “Not during the feast, lest there be an uproar from the people.”",for they said not during the feast lest there be an uproar from the people
MRK_14_03,en,audio_dataset/en/MRK_14.mp3,"And while he was at Bethany in the house of Simon the leper, as he was reclining at table, a woman came with an alabaster flask of ointment of pure nard, very costly, and she broke the flask and poured it over his head.",and while he was at bethany in the house of simon the leper as he was reclining at table a woman came with an alabaster flask of ointment of pure nard very costly and she broke the flask and poured it over his head
MRK_14_04,en,audio_dataset/en/MRK_14.mp3,"There were some who said to themselves indignantly, “Why was the ointment wasted like that?",there were some who said to themselves indignantly why was the ointment wasted like that
MRK_14_05,en,audio_dataset/en/MRK_14.mp3,For this ointment could have been sold for more than three hundred denarii and given to the poor.” And they scolded her.,for this ointment could have been sold for more than three hundred denarii and given to the poor and they scolded her
MRK_14_06,en,audio_dataset/en/MRK_14.mp3,"But Jesus said, “Leave her alone. Why do you trouble her? She has done a beautiful thing to me.",but jesus said leave her alone why do you trouble her she has done a beautiful thing to me
MRK_14_07,en,audio_dataset/en/MRK_14.mp3,"For you always have the poor with you, and whenever you want, you can do good for them. But you will not always have me.",for you always have the poor with you and whenever you want you can do good for them but you will not always have me
MRK_14_08,en,audio_dataset/en/MRK_14.mp3,She has done what she could; she has anointed my body beforehand for burial.,she has done what she could she has anointed my body beforehand for burial
MRK_14_09,en,audio_dataset/en/MRK_14.mp3,"And truly, I say to you, wherever the gospel is proclaimed in the whole world, what she has done will be told in memory of her.”",and truly i say to you wherever the gospel is proclaimed in the whole world what she has done will be told in memory of her
MRK_14_10,en,audio_dataset/en/MRK_14.mp3,"Then Judas Iscariot, who was one of the twelve, went to the chief priests in order to betray him to them.",then judas iscariot who was one of the twelve went to the chief priests in order to betray him to them
MRK_14_11,en,audio_dataset/en/MRK_14.mp3,"And when they heard it, they were glad and promised to give him money. And he sought an opportunity to betray him.",and when they heard it they were glad and promised to give him money and he sought an opportunity to betray him
MRK_14_12,en,audio_dataset/en/MRK_14.mp3,"And on the first day of Unleavened Bread, when they sacrificed the Passover lamb, his disciples said to him, “Where will you have us go and prepare for you to eat the Passover?”",and on the first day of unleavened bread when they sacrificed the passover lamb his disciples said to him where will you have us go and prepare for you to eat the passover
MRK_14_13,en,audio_dataset/en/MRK_14.mp3,"And he sent two of his disciples and said to them, “Go into the city, and a man carrying a jar of water will meet you. Follow him,",and he sent two of his disciples and said to them go into the city and a man carrying a jar of water will meet you follow him
MRK_14_14,en,audio_dataset/en/MRK_14.mp3,"and wherever he enters, say to the master of the house, ‘The Teacher says, Where is my guest room, where I may eat the Passover with my disciples?’",and wherever he enters say to the master of the house the teacher says where is my guest room where i may eat the passover with my disciples
MRK_14_15,en,audio_dataset/en/MRK_14.mp3,And he will show you a large upper room furnished and ready; there prepare for us.”,and he will show you a large upper room furnished and ready there prepare for us
MRK_14_16,en,audio_dataset/en/MRK_14.mp3,"And the disciples set out and went to the city and found it just as he had told them, and they prepared the Passover.",and the disciples set out and went to the city and found it just as he had told them and they prepared the passover
MRK_14_17,en,audio_dataset/en/MRK_14.mp3,"And when it was evening, he came with the twelve.",and when it was evening he came with the twelve
MRK_14_18,en,audio_dataset/en/MRK_14.mp3,"And as they were reclining at table and eating, Jesus said, “Truly, I say to you, one of you will betray me, one who is eating with me.”",and as they were reclining at table and eating jesus said truly i say to you one of you will betray me one who is eating with me
MRK_14_19,en,audio_dataset/en/MRK_14.mp3,"They began to be sorrowful and to say to him one after another, “Is it I?”",they began to be sorrowful and to say to him one after another is it i
MRK_14_20,en,audio_dataset/en/MRK_14.mp3,"He said to them, “It is one of the twelve, one who is dipping bread into the dish with me.",he said to them it is one of the twelve one who is dipping bread into the dish with me
MRK_14_21,en,audio_dataset/en/MRK_14.mp3,"For the Son of Man goes as it is written of him, but woe to that man by whom the Son of Man is betrayed! It would have been better for that man if he had not been born.”",for the son of man goes as it is written of him but woe to that man by whom the son of man is betrayed it would have been better for that man if he had not been born
MRK_14_22,en,audio_dataset/en/MRK_14.mp3,"And as they were eating, he took bread, and after blessing it broke it and gave it to them, and said, “Take; this is my body.”",and as they were eating he took bread and after blessing it broke it and gave it to them and said take this is my body
MRK_14_23,en,audio_dataset/en/MRK_14.mp3,"And he took a cup, and when he had given thanks he gave it to them, and they all drank of it.",and he took a cup and when he had given thanks he gave it to them and they all drank of it
MRK_14_24,en,audio_dataset/en/MRK_14.mp3,"And he said to them, “This is my blood of the covenant, which is poured out for many.",and he said to them this is my blood of the covenant which is poured out for many
MRK_14_25,en,audio_dataset/en/MRK_14.mp3,"Truly, I say to you, I will not drink again of the fruit of the vine until that day when I drink it new in the kingdom of God.”",truly i say to you i will not drink again of the fruit of the vine until that day when i drink it new in the kingdom of god
MRK_14_26,en,audio_dataset/en/MRK_14.mp3,"And when they had sung a hymn, they went out to the Mount of Olives.",and when they had sung a hymn they went out to the mount of olives
MRK_14_27,en,audio_dataset/en/MRK_14.mp3,"And Jesus said to them, “You will all fall away, for it is written, ‘I will strike the shepherd, and the sheep will be scattered.’",and jesus said to them you will all fall away for it is written i will strike the shepherd and the sheep will be scattered
MRK_14_28,en,audio_dataset/en/MRK_14.mp3,"But after I am raised up, I will go before you to Galilee.”",but after i am raised up i will go before you to galilee
MRK_14_29,en,audio_dataset/en/MRK_14.mp3,"Peter said to him, “Even though they all fall away, I will not.”",peter said to him even though they all fall away i will not
MRK_14_30,en,audio_dataset/en/MRK_14.mp3,"And Jesus said to him, “Truly, I tell you, this very night, before the rooster crows twice, you will deny me three times.”",and jesus said to him truly i tell you this very night before the rooster crows twice you will deny me three times
MRK_14_31,en,audio_dataset/en/MRK_14.mp3,"But he said emphatically, “If I must die with you, I will not deny you.” And they all said the same.",but he said emphatically if i must die with you i will not deny you and they all said the same
MRK_14_32,en,audio_dataset/en/MRK_14.mp3,"And they went to a place called Gethsemane. And he said to his disciples, “Sit here while I pray.”",and they went to a place called gethsemane and he said to his disciples sit here while i pray
MRK_14_33,en,audio_dataset/en/MRK_14.mp3,"And he took with him Peter and James and John, and began to be greatly distressed and troubled.",and he took with him peter and james and john and began to be greatly distressed and troubled
MRK_14_34,en,audio_dataset/en/MRK_14.mp3,"And he said to them, “My soul is very sorrowful, even to death. Remain here and watch.”",and he said to them my soul is very sorrowful even to death remain here and watch
MRK_14_35,en,audio_dataset/en/MRK_14.mp3,"And going a little farther, he fell on the ground and prayed that, if it were possible, the hour might pass from him.",and going a little farther he fell on the ground and prayed that if it were possible the hour might pass from him
MRK_14_36,en,audio_dataset/en/MRK_14.mp3,"And he said, “Abba, Father, all things are possible for you. Remove this cup from me. Yet not what I will, but what you will.”",and he said abba father all things are possible for you remove this cup from me yet not what i will but what you will
MRK_14_37,en,audio_dataset/en/MRK_14.mp3,"And he came and found them sleeping, and he said to Peter, “Simon, are you asleep? Could you not watch one hour?",and he came and found them sleeping and he said to peter simon are you asleep could you not watch one hour
MRK_14_38,en,audio_dataset/en/MRK_14.mp3,"Watch and pray that you may not enter into temptation. The spirit indeed is willing, but the flesh is weak.”",watch and pray that you may not enter into temptation the spirit indeed is willing but the flesh is weak
MRK_14_39,en,audio_dataset/en/MRK_14.mp3,"And again he went away and prayed, saying the same words.",and again he went away and prayed saying the same words
MRK_14_40,en,audio_dataset/en/MRK_14.mp3,"And again he came and found them sleeping, for their eyes were very heavy, and they did not know what to answer him.",and again he came and found them sleeping for their eyes were very heavy and they did not know what to answer him
MRK_14_41,en,audio_dataset/en/MRK_14.mp3,"And he came the third time and said to them, “Are you still sleeping and taking your rest? It is enough; the hour has come. The Son of Man is betrayed into the hands of sinners.",and he came the third time and said to them are you still sleeping and taking your rest it is enough the hour has come the son of man is betrayed into the hands of sinners
MRK_14_42,en,audio_dataset/en/MRK_14.mp3,"Rise, let us be going; see, my betrayer is at hand.”",rise let us be going see my betrayer is at hand
MRK_14_43,en,audio_dataset/en/MRK_14.mp3,"And immediately, while he was still speaking, Judas came, one of the twelve, and with him a crowd with swords and clubs, from the chief priests and the scribes and the elders.",and immediately while he was still speaking judas came one of the twelve and with him a crowd with swords and clubs from the chief priests and the scribes and the elders
MRK_14_44,en,audio_dataset/en/MRK_14.mp3,"Now the betrayer had given them a sign, saying, “The one I will kiss is the man. Seize him and lead him away under guard.”",now the betrayer had given them a sign saying the one i will kiss is the man seize him and lead him away under guard
MRK_14_45,en,audio_dataset/en/MRK_14.mp3,"And when he came, he went up to him at once and said, “Rabbi!” And he kissed him.",and when he came he went up to him at once and said rabbi and he kissed him
MRK_14_46,en,audio_dataset/en/MRK_14.mp3,And they laid hands on him and seized him.,and they laid hands on him and seized him
MRK_14_47,en,audio_dataset/en/MRK_14.mp3,But one of those who stood by drew his sword and struck the servant of the high priest and cut off his ear.,but one of those who stood by drew his sword and struck the servant of the high priest and cut off his ear
MRK_14_48,en,audio_dataset/en/MRK_14.mp3,"And Jesus said to them, “Have you come out as against a robber, with swords and clubs to capture me?",and jesus said to them have you come out as against a robber with swords and clubs to capture me
MRK_14_49,en,audio_dataset/en/MRK_14.mp3,"Day after day I was with you in the temple teaching, and you did not seize me. But let the Scriptures be fulfilled.”",day after day i was with you in the temple teaching and you did not seize me but let the scriptures be fulfilled
MRK_14_50,en,audio_dataset/en/MRK_14.mp3,And they all left him and fled.,and they all left him and fled
MRK_14_51,en,audio_dataset/en/MRK_14.mp3,"And a young man followed him, with nothing but a linen cloth about his body. And they seized him,",and a young man followed him with nothing but a linen cloth about his body and they seized him
MRK_14_52,en,audio_dataset/en/MRK_14.mp3,but he left the linen cloth and ran away naked.,but he left the linen cloth and ran away naked
MRK_14_53,en,audio_dataset/en/MRK_14.mp3,And they led Jesus to the high priest. And all the chief priests and the elders and the scribes came together.,and they led jesus to the high priest and all the chief priests and the elders and the scribes came together
MRK_14_54,en,audio_dataset/en/MRK_14.mp3,"And Peter had followed him at a distance, right into the courtyard of the high priest. And he was sitting with the guards and warming himself at the fire.",and peter had followed him at a distance right into the courtyard of the high priest and he was sitting with the guards and warming himself at the fire
MRK_14_55,en,audio_dataset/en/MRK_14.mp3,"Now the chief priests and the whole Council were seeking testimony against Jesus to put him to death, but they found none.",now the chief priests and the whole council were seeking testimony against jesus to put him to death but they found none
MRK_14_56,en,audio_dataset/en/MRK_14.mp3,"For many bore false witness against him, but their testimony did not agree.",for many bore false witness against him but their testimony did not agree
MRK_14_57,en,audio_dataset/en/MRK_14.mp3,"And some stood up and bore false witness against him, saying,",and some stood up and bore false witness against him saying
MRK_14_58,en,audio_dataset/en/MRK_14.mp3,"“We heard him say, ‘I will destroy this temple that is made with hands, and in three days I will build another, not made with hands.’”",we heard him say i will destroy this temple that is made with hands and in three days i will build another not made with hands
MRK_14_59,en,audio_dataset/en/MRK_14.mp3,Yet even about this their testimony did not agree.,yet even about this their testimony did not agree
MRK_14_60,en,audio_dataset/en/MRK_14.mp3,"And the high priest stood up in the midst and asked Jesus, “Have you no answer to make? What is it that these men testify against you?”",and the high priest stood up in the midst and asked jesus have you no answer to make what is it that these men testify against you
